"","X.1","X","ccode","new_tc","new_tc_dummy","num_tc","tc_tally","cluster_1","cluster_size1","cluster_length1","cluster_2","cluster_size2","cluster_length2","cluster_3","cluster_size3","cluster_length3","cluster_4","cluster_size4","cluster_length4","cluster_5","cluster_size5","cluster_length5","unique_id","year","area","area_1000","area_1000_log","country_age","democ","durable","elec_dem_vdem","elf","event_num","exist_tc","fighting_wtc","first_tc","first_tc_alt","force_lin_decay","force_t10","force_t20","forceful","lib_dem_vdem","lmtnest","polity2","iso_a2","region","region2","un_region","state_name","tc_persists_alt","birth_type","hs_capacity","hs_capacity_sd","lag_fragility","fragility","cowintraongoing","cowintraonset","cow_inter","cold_war","post_cold_war","v2terr","pitf_sf","pitf_effect","pitf_legit","v2svstterr","v2svstterr_codelow","v2svstterr_codehigh","v2svstterr_sd","v2svstterr_mean","fail","alt_stop","alt_start"
"1466",1466,1466,811,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1984,1984,182847,182.8470001,5.208649738,31,-66,0,0.111,0.186000004,4,1,1,NA,1,0,0,0,0,0.025,0.693147182,-1,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-0.886799991,0.486386806,0.900399983,0.886799991,0,0,0,1,0,0.631061971,NA,NA,NA,73.6,62.801,84.399,10.799,73.6,0,25,24
"1467",1467,1467,811,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1985,1985,182847,182.8470001,5.208649738,32,-66,0,0.111,0.186000004,4,1,1,NA,1,0,0,0,0,0.025,0.693147182,0,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-0.891099989,0.490769088,0.886799991,0.891099989,0,0,0,1,0,0.631061971,NA,NA,NA,73.6,62.801,84.399,10.799,73.6,0,26,25
"1468",1468,1468,811,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1986,1986,182847,182.8470001,5.208649738,33,-66,0,0.111,0.186000004,4,1,1,NA,1,0,0,0,0,0.025,0.693147182,1,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-0.846400023,0.484308988,0.891099989,0.846400023,0,0,0,1,0,0.631061971,NA,NA,NA,73.6,62.801,84.399,10.799,73.6,0,27,26
"1469",1469,1469,811,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1987,1987,182847,182.8470001,5.208649738,34,-66,0,0.111,0.186000004,4,1,1,NA,1,0,0,0,0,0.026,0.693147182,1,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-0.83890003,0.477246106,0.846400023,0.83890003,0,0,0,1,0,0.631061971,NA,NA,NA,73.6,62.801,84.399,10.799,73.6,0,28,27
"1470",1470,1470,811,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1988,1988,182847,182.8470001,5.208649738,35,-88,0,0.111,0.186000004,4,1,1,NA,1,0,0,0,0,0.026,0.693147182,0,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-0.84829998,0.487264901,0.83890003,0.84829998,0,0,0,1,0,0.631061971,NA,NA,NA,73.6,62.801,84.399,10.799,73.6,0,29,28
"1471",1471,1471,811,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1989,1989,182847,182.8470001,5.208649738,36,-88,0,0.111,0.186000004,4,1,1,NA,1,0,0,0,0,0.026,0.693147182,0,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-0.801100016,0.483689398,0.84829998,0.801100016,1,1,0,1,0,0.631061971,NA,NA,NA,73.6,62.801,84.399,10.799,73.6,0,30,29
"1472",1472,1472,811,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.199,1990,182847,182.8470001,5.208649738,37,-88,0,0.15,0.186000004,4,1,1,NA,1,0,0,0,0,0.033,0.693147182,1,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-0.942900002,0.446766287,0.801100016,0.942900002,1,0,0,0,1,0.535940051,NA,NA,NA,70.4,58.704,82.096,11.696,70.4,0,31,30
"1473",1473,1473,811,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1991,1991,182847,182.8470001,5.208649738,38,-88,0,0.152,0.186000004,4,1,1,NA,1,0,0,0,0,0.034,0.693147182,1,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-0.902899981,0.450886011,0.942900002,0.902899981,1,0,0,0,1,0.535940051,NA,NA,NA,70.4,58.704,82.096,11.696,70.4,0,32,31
"1474",1474,1474,811,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1992,1992,182847,182.8470001,5.208649738,39,-88,0,0.176,0.186000004,4,1,1,NA,1,0,0,0,0,0.05,0.693147182,1,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-0.854900002,0.449418813,0.902899981,0.854900002,0,0,0,0,1,0.594765842,NA,NA,NA,72.4,61.007,83.793,11.393,72.4,0,33,32
"1475",1475,1475,811,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1993,1993,182847,182.8470001,5.208649738,40,3,0,0.246,0.186000004,4,1,1,NA,1,0,0,0,0,0.094,0.693147182,1,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-0.964900017,0.447826385,0.854900002,0.964900017,1,1,0,0,1,0.565108478,NA,NA,NA,71.4,59.757,83.043,11.643,71.4,0,34,33
"1476",1476,1476,811,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1994,1994,182847,182.8470001,5.208649738,41,3,1,0.412,0.186000004,4,1,1,NA,1,0,0,0,0,0.176,0.693147182,1,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-1.261999965,0.396820307,0.964900017,1.261999965,1,0,0,0,1,0.738846838,NA,NA,NA,77,66.128,87.872,10.872,77,0,35,34
"1477",1477,1477,811,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1995,1995,182847,182.8470001,5.208649738,42,3,2,0.412,0.186000004,4,1,1,NA,1,0,0,0,0,0.18,0.693147182,1,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-1.302999973,0.3908225,1.261999965,1.302999973,1,0,0,0,1,0.738846838,17,12,5,77,66.128,87.872,10.872,77,0,36,35
"1478",1478,1478,811,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1996,1996,182847,182.8470001,5.208649738,43,3,3,0.412,0.186000004,4,1,1,NA,1,0,0,0,0,0.18,0.693147182,1,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-1.243000031,0.395757705,1.302999973,1.243000031,1,0,0,0,1,0.738846838,17,12,5,77,66.128,87.872,10.872,77,0,37,36
"1479",1479,1479,811,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1997,1997,182847,182.8470001,5.208649738,44,0,0,0.412,0.186000004,4,1,1,NA,1,0,0,0,0,0.166,0.693147182,-7,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-1.180999994,0.391166508,1.243000031,1.180999994,1,0,0,0,1,0.738846838,16,12,4,77,66.128,87.872,10.872,77,0,38,37
"1480",1480,1480,811,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1998,1998,182847,182.8470001,5.208649738,45,3,0,0.384,0.186000004,4,1,1,NA,1,0,0,0,0,0.155,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",1,1,-1.144000053,0.394145697,1.180999994,1.144000053,0,0,0,0,1,0.738846838,16,12,4,77,66.128,87.872,10.872,77,0,39,38
"1481",1481,1481,811,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.1999,1999,182847,182.8470001,5.208649738,46,3,1,0.346,0.186000004,4,0,0,NA,1,0,0,0,0,0.138,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",0,1,-1.036999941,0.388561189,1.144000053,1.036999941,0,0,0,0,1,0.84162122,16,12,4,80,68.856,91.144,11.144,80,0,40,39
"1482",1482,1482,811,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.2,2000,182847,182.8470001,5.208649738,47,3,2,0.331,0.186000004,4,0,0,NA,1,0,0,0,0,0.141,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",0,1,-0.787899971,0.396866798,1.036999941,0.787899971,0,0,0,0,1,1.475790977,15,11,4,93.5,89.369,96.631,3.631,91,0,41,40
"1483",1483,1483,811,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.2001,2001,182847,182.8470001,5.208649738,48,3,3,0.33,0.186000004,4,0,0,NA,1,0,0,0,0,0.141,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",0,1,-0.766499996,0.385642797,0.787899971,0.766499996,0,0,0,0,1,1.475790977,15,11,4,93.5,89.369,96.631,3.631,91,0,42,41
"1484",1484,1484,811,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.2002,2002,182847,182.8470001,5.208649738,49,3,4,0.324,0.186000004,4,0,0,NA,1,0,0,0,0,0.129,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",0,1,-0.75120002,0.392224997,0.766499996,0.75120002,0,0,0,0,1,1.475790977,14,11,3,93.5,89.369,96.631,3.631,91,0,43,42
"1485",1485,1485,811,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.2003,2003,182847,182.8470001,5.208649738,50,3,5,0.333,0.186000004,4,0,0,NA,1,0,0,0,0,0.128,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",0,1,-0.689800024,0.393554211,0.75120002,0.689800024,0,0,0,0,1,1.475790977,15,11,4,93.5,89.369,96.631,3.631,91,0,44,43
"1486",1486,1486,811,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.2004,2004,182847,182.8470001,5.208649738,51,3,6,0.345,0.186000004,4,0,0,NA,1,0,0,0,0,0.128,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",0,1,-0.506500006,0.329773486,0.689800024,0.506500006,0,0,0,0,1,1.475790977,14,11,3,93.5,89.369,96.631,3.631,91,0,45,44
"1487",1487,1487,811,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.2005,2005,182847,182.8470001,5.208649738,52,3,7,0.327,0.186000004,4,0,0,NA,1,0,0,0,0,0.124,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",0,1,-0.547900021,0.308608294,0.506500006,0.547900021,0,0,0,0,1,1.475790977,14,11,3,93.5,89.369,96.631,3.631,93,0,46,45
"1488",1488,1488,811,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.2006,2006,182847,182.8470001,5.208649738,53,3,8,0.348,0.186000004,4,0,0,NA,1,0,0,0,0,0.13,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",0,1,-0.392699987,0.302718312,0.547900021,0.392699987,0,0,0,0,1,1.475790977,13,10,3,93.5,89.369,96.631,3.631,93,0,47,46
"1489",1489,1489,811,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.2007,2007,182847,182.8470001,5.208649738,54,3,9,0.352,0.186000004,4,0,0,NA,1,0,0,0,0,0.131,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",0,1,-0.351700008,0.294932902,0.392699987,0.351700008,0,0,0,0,1,1.475790977,14,10,4,93.5,89.369,96.631,3.631,93,0,48,47
"1490",1490,1490,811,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.2008,2008,182847,182.8470001,5.208649738,55,3,10,0.341,0.186000004,4,0,0,NA,1,0,0,0,0,0.128,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",0,1,-0.312999994,0.300150514,0.351700008,0.312999994,0,0,0,0,1,1.475790977,13,9,4,93.5,89.369,96.631,3.631,93,0,49,48
"1491",1491,1491,811,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.2009,2009,182847,182.8470001,5.208649738,56,3,11,0.334,0.186000004,4,0,0,NA,1,0,0,0,0,0.126,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",0,1,-0.2289,0.294384599,0.312999994,0.2289,0,0,0,0,1,1.475790977,12,8,4,93.5,89.369,96.631,3.631,93,0,50,49
"1492",1492,1492,811,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.201,2010,182847,182.8470001,5.208649738,57,3,12,0.318,0.186000004,4,0,0,NA,1,0,0,0,0,0.136,0.693147182,2,"KH","Asia","Asia","South-eastern Asia","Cambodia",0,1,-0.211600006,0.294230014,0.2289,0.211600006,0,0,0,0,1,1.514101863,12,8,4,93.5,89.437,96.563,3.563,93,0,51,50
"1493",1493,1493,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.196,1960,1478049,1478.04895,7.29847822,16,0,1,0.256,0.765999973,3,0,0,NA,1,0.95,1,1,0,0.106,2.44234705,-5,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.964100003,0.375120193,NA,0.964100003,1,0,0,1,0,0.84162122,NA,NA,NA,80,73.275,86.725,6.725,80,0,1,0
"1494",1494,1494,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1961,1961,1478049,1478.04895,7.29847822,17,0,2,0.21,0.765999973,3,0,0,NA,1,0.9,1,1,0,0.1,2.44234705,-5,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.784699976,0.368962497,0.964100003,0.784699976,1,0,0,1,0,1.2815516,NA,NA,NA,91,84.834,95.166,5.166,90,0,2,1
"1495",1495,1495,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1962,1962,1478049,1478.04895,7.29847822,18,0,3,0.21,0.765999973,3,0,0,NA,1,0.85,1,1,0,0.107,2.44234705,-5,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.885100007,0.374140203,0.784699976,0.885100007,1,0,0,1,0,1.2815516,NA,NA,NA,91,84.834,95.166,5.166,90,0,3,2
"1496",1496,1496,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1963,1963,1890542,1890.541992,7.544618835,19,0,4,0.21,0.765999973,3,0,0,NA,1,0.8,1,1,0,0.109,2.44234705,-5,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.778599977,0.383748204,0.885100007,0.778599977,0,0,0,1,0,1.2815516,NA,NA,NA,91,84.834,95.166,5.166,90,0,4,3
"1497",1497,1497,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1964,1964,1890542,1890.541992,7.544618835,20,0,5,0.21,0.765999973,3,0,0,NA,1,0.75,1,1,0,0.109,2.44234705,-5,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.943499982,0.387131095,0.778599977,0.943499982,0,0,0,1,0,1.2815516,NA,NA,NA,91,84.834,95.166,5.166,90,0,5,4
"1498",1498,1498,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1965,1965,1890542,1890.541992,7.544618835,21,0,6,0.217,0.765999973,3,0,0,NA,1,0.7,1,1,0,0.096,2.44234705,-5,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-1.332000017,0.385340005,0.943499982,1.332000017,1,1,0,1,0,1.174986839,NA,NA,NA,88,81.423,94.577,6.577,88,0,6,5
"1499",1499,1499,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1966,1966,1890542,1890.541992,7.544618835,22,0,0,0.207,0.765999973,3,0,0,NA,1,0.65,1,1,0,0.079,2.44234705,-6,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-1.228999972,0.383636296,1.332000017,1.228999972,1,0,0,1,0,1.226528168,NA,NA,NA,88,81.156,94.844,6.844,88,0,7,6
"1500",1500,1500,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1967,1967,1890542,1890.541992,7.544618835,23,0,0,0.194,0.765999973,3,0,0,NA,1,0.6,1,1,0,0.07,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.803499997,0.388833106,1.228999972,0.803499997,1,0,0,1,0,1.226528168,NA,NA,NA,88,81.156,94.844,6.844,88,0,8,7
"1501",1501,1501,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1968,1968,1890542,1890.541992,7.544618835,24,0,1,0.192,0.765999973,3,0,0,NA,1,0.55,1,1,0,0.065,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.734499991,0.386111587,0.803499997,0.734499991,1,0,0,1,0,1.226528168,NA,NA,NA,88,81.156,94.844,6.844,88,0,9,8
"1502",1502,1502,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1969,1969,1890542,1890.541992,7.544618835,25,0,2,0.189,0.765999973,3,0,0,NA,1,0.5,0,1,0,0.065,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.680499971,0.383597702,0.734499991,0.680499971,1,0,0,1,0,1.226528168,NA,NA,NA,88,81.156,94.844,6.844,88,0,10,9
"1503",1503,1503,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.197,1970,1890542,1890.541992,7.544618835,26,0,3,0.197,0.765999973,3,0,0,NA,1,0.45,0,1,0,0.061,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.717800021,0.395388514,0.680499971,0.717800021,0,0,0,1,0,1.226528168,NA,NA,NA,88,81.156,94.844,6.844,88,0,11,10
"1504",1504,1504,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1971,1971,1890542,1890.541992,7.544618835,27,0,4,0.211,0.765999973,3,0,0,NA,1,0.4,0,1,0,0.076,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.653900027,0.388007611,0.717800021,0.653900027,0,0,0,1,0,1.475790977,NA,NA,NA,93,89.989,96.011,3.011,93,0,12,11
"1505",1505,1505,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1972,1972,1890542,1890.541992,7.544618835,28,0,5,0.242,0.765999973,3,0,0,NA,1,0.35,0,1,0,0.086,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.432300001,0.369724393,0.653900027,0.432300001,0,0,0,1,0,1.475790977,NA,NA,NA,93,89.989,96.011,3.011,93,0,13,12
"1506",1506,1506,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1973,1973,1890542,1890.541992,7.544618835,29,0,6,0.237,0.765999973,3,0,0,NA,1,0.3,0,1,0,0.08,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.409000009,0.375570595,0.432300001,0.409000009,0,0,0,1,0,1.475790977,NA,NA,NA,93,89.989,96.011,3.011,93,0,14,13
"1507",1507,1507,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1974,1974,1890542,1890.541992,7.544618835,30,0,7,0.24,0.765999973,3,0,0,NA,1,0.25,0,1,0,0.082,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.184200004,0.381284207,0.409000009,0.184200004,0,0,0,1,0,1.475790977,NA,NA,NA,93,89.989,96.011,3.011,93,0,15,14
"1508",1508,1508,850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,850.1975,1975,1890542,1890.541992,7.544618835,31,0,8,0.23,0.765999973,3,0,0,NA,1,0.2,0,1,0,0.083,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.118100002,0.372428209,0.184200004,0.118100002,0,0,0,1,0,1.475790977,NA,NA,NA,93,89.989,96.011,3.011,93,0,16,15
"1509",1509,1509,850,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1976,1976,1905681,1905.68103,7.55259472,32,0,9,0.23,0.765999973,4,1,1,NA,1,0.15,0,1,0,0.083,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",1,5,-0.09279,0.377642512,0.118100002,0.09279,1,1,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,17,16
"1510",1510,1510,850,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1977,1977,1905681,1905.68103,7.55259472,33,0,10,0.21,0.765999973,4,1,1,NA,1,0.1,0,1,0,0.079,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",1,5,-0.080820002,0.377857596,0.09279,0.080820002,1,0,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,18,17
"1511",1511,1511,850,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1978,1978,1905681,1905.68103,7.55259472,34,0,11,0.201,0.765999973,4,1,1,NA,1,0.05,0,1,1,0.067,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",1,5,-0.113899998,0.37671569,0.080820002,0.113899998,1,0,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,19,18
"1512",1512,1512,850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1979,1979,1905681,1905.68103,7.55259472,35,0,12,0.201,0.765999973,4,0,0,NA,1,1,1,1,0,0.053,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.06983,0.375372708,0.113899998,0.06983,1,0,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,20,19
"1513",1513,1513,850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.198,1980,1905681,1905.68103,7.55259472,36,0,13,0.199,0.765999973,4,0,0,NA,1,0.95,1,1,0,0.06,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.274899989,0.369556695,0.06983,0.274899989,0,0,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,21,20
"1514",1514,1514,850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1981,1981,1905681,1905.68103,7.55259472,37,0,14,0.199,0.765999973,4,0,0,NA,1,0.9,1,1,0,0.057,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.2324,0.376301199,0.274899989,0.2324,0,0,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,22,21
"1515",1515,1515,850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1982,1982,1905681,1905.68103,7.55259472,38,0,15,0.203,0.765999973,4,0,0,NA,1,0.85,1,1,0,0.061,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.238700002,0.371477604,0.2324,0.238700002,0,0,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,23,22
"1516",1516,1516,850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1983,1983,1905681,1905.68103,7.55259472,39,0,16,0.196,0.765999973,4,0,0,NA,1,0.8,1,1,0,0.061,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.268900007,0.372457802,0.238700002,0.268900007,0,0,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,24,23
"1517",1517,1517,850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1984,1984,1905681,1905.68103,7.55259472,40,0,17,0.196,0.765999973,4,0,0,NA,1,0.75,1,1,0,0.063,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.409999996,0.345150799,0.268900007,0.409999996,0,0,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,25,24
"1518",1518,1518,850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1985,1985,1905681,1905.68103,7.55259472,41,0,18,0.196,0.765999973,4,0,0,NA,1,0.7,1,1,0,0.058,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.379700005,0.343092591,0.409999996,0.379700005,0,0,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,26,25
"1519",1519,1519,850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1986,1986,1905681,1905.68103,7.55259472,42,0,19,0.196,0.765999973,4,0,0,NA,1,0.65,1,1,0,0.058,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.371399999,0.344885588,0.379700005,0.371399999,0,0,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,27,26
"1520",1520,1520,850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1987,1987,1905681,1905.68103,7.55259472,43,0,20,0.195,0.765999973,4,0,0,NA,1,0.6,1,1,0,0.057,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.414099991,0.346990705,0.371399999,0.414099991,0,0,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,28,27
"1521",1521,1521,850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.1988,1988,1905681,1905.68103,7.55259472,44,0,21,0.193,0.765999973,4,0,0,NA,1,0.55,1,1,0,0.058,2.44234705,-7,"ID","Asia","Asia","South-eastern Asia","Indonesia",0,5,-0.377700001,0.346711397,0.414099991,0.377700001,0,0,0,1,0,1.340754986,NA,NA,NA,91,87.717,94.283,3.283,91,0,29,28
